accuracy,precision,recall,f1
81.86539949165653,0.774497269201841,0.7060855401406034,0.7281080804056503
82.18587689247431,0.7694626422370203,0.7327701441249597,0.7473976061578582
81.65543153939662,0.7625641448097604,0.7216721816072146,0.7373590397779886
76.73776107857222,0.688374618290451,0.6004994465200572,0.6107603151256249
81.68858437396398,0.7632544400456709,0.7216034094416284,0.7375141983226787
81.57807492540611,0.7613728341131155,0.7205740934604664,0.7362056758294669
81.55597303569455,0.7614048970404599,0.7191193549352188,0.7351513975512678
77.74339706044867,0.7142421626860751,0.6124511034435687,0.6259171909047767
77.7876008398718,0.7156522669833689,0.6126014373253094,0.6261295360891621
77.7876008398718,0.716668029994216,0.6111492567101753,0.624345824179746
77.88705934357387,0.7166460278861444,0.6161707904278988,0.6305109544012735
77.87600839871808,0.7161391646216703,0.6163873385651122,0.6307581523821637
77.89811028842965,0.7168717745136959,0.6163898964752257,0.6307820011917471
76.12995911150404,0.6741555533234433,0.5875773055479969,0.5941744012102863
80.73820311636645,0.7461692643349886,0.7196055845070687,0.7306417547345381
80.73820311636645,0.7461692643349886,0.7196055845070687,0.7306417547345381
80.77135595093381,0.7468121603384761,0.7191011581569422,0.7305266673046977
77.30135926621726,0.7095751946743343,0.5965711765363358,0.6054610897029645
75.88683832467676,0.6722180744280192,0.5672186399248713,0.5647692599605101
75.87578737982096,0.6720608351729582,0.5665638796930041,0.5637557928497745
75.87578737982096,0.6720608351729582,0.5665638796930041,0.5637557928497745
75.99734777323461,0.6750228068848263,0.5707166629517609,0.5699642851016502
75.99734777323461,0.675216877907433,0.5702810087672208,0.5692837213216352
75.99734777323461,0.675216877907433,0.5702810087672208,0.5692837213216352
76.05260249751353,0.6772197196075259,0.5706504486962882,0.5697072472020754
76.05260249751353,0.6772197196075259,0.5706504486962882,0.5697072472020754
76.03050060780197,0.6767677587936797,0.5697765824170943,0.5683963659788969
75.95314399381147,0.6730494773978286,0.5714376374391007,0.5712008730239062
76.03050060780197,0.6743180271773577,0.5755853048776302,0.5773105798872535
76.0857553320809,0.6762609783103886,0.575664308683671,0.577308643471915
75.19062879876229,0.6485734001938304,0.5579167188501916,0.5520836812869472
75.2679854127528,0.6512385635090208,0.5584339347508861,0.5526452071800626
75.2679854127528,0.6512385635090208,0.5584339347508861,0.5526452071800626
75.2679854127528,0.6512385635090208,0.5584339347508861,0.5526452071800626
75.29008730246436,0.6520614557368409,0.5580008384764595,0.5518459454407083
75.21273068847385,0.6492891029818721,0.559661893498466,0.5548516338941121
75.21273068847385,0.6492891029818721,0.559661893498466,0.5548516338941121
81.39020886285778,0.7586687438009367,0.7172849448404492,0.7330044272317151
81.39020886285778,0.7586687438009367,0.7172849448404492,0.7330044272317151
76.98088186539948,0.6989326755794713,0.5945736430092575,0.6029639314372185
76.98088186539948,0.6989326755794713,0.5945736430092575,0.6029639314372185
76.98088186539948,0.6989326755794713,0.5945736430092575,0.6029639314372185
76.98088186539948,0.6989326755794713,0.5945736430092575,0.6029639314372185
74.26234943087634,0.630270087842406,0.5766876346221618,0.5813855591658706
74.26234943087634,0.630270087842406,0.5766876346221618,0.5813855591658706
74.37285887943419,0.6322609019192971,0.5767004241727297,0.5813114370428276
73.74295502265443,0.5691285239514422,0.5157085469296208,0.48094291740057477
73.74295502265443,0.5691285239514422,0.5157085469296208,0.48094291740057477
73.74295502265443,0.5691285239514422,0.5157085469296208,0.48094291740057477
73.74295502265443,0.5691285239514422,0.5157085469296208,0.48094291740057477
73.74295502265443,0.5691285239514422,0.5157085469296208,0.48094291740057477
73.75400596751021,0.5795827314294901,0.52115550319143,0.49247507235545956
73.75400596751021,0.5795827314294901,0.52115550319143,0.49247507235545956
73.75400596751021,0.5795827314294901,0.52115550319143,0.49247507235545956
73.75400596751021,0.5795827314294901,0.52115550319143,0.49247507235545956
73.765056912366,0.5781132709920412,0.5200676466851363,0.4901109804721308
73.83136258150071,0.5793801791332297,0.5196396662309369,0.488640817532005
73.83136258150071,0.5793801791332297,0.5196396662309369,0.488640817532005
73.83136258150071,0.5793801791332297,0.5196396662309369,0.488640817532005
73.93082108520278,0.5895627011850133,0.5243707638256336,0.49768265298858894
73.93082108520278,0.5895627011850133,0.5243707638256336,0.49768265298858894
73.93082108520278,0.5895627011850133,0.5243707638256336,0.49768265298858894
73.93082108520278,0.5895627011850133,0.5243707638256336,0.49768265298858894
73.93082108520278,0.5895627011850133,0.5243707638256336,0.49768265298858894
73.93082108520278,0.5895627011850133,0.5243707638256336,0.49768265298858894
73.93082108520278,0.5895627011850133,0.5243707638256336,0.49768265298858894
73.93082108520278,0.5895627011850133,0.5243707638256336,0.49768265298858894
73.93082108520278,0.5895627011850133,0.5243707638256336,0.49768265298858894
73.8424135263565,0.5868622474308407,0.5243605321851792,0.4983468902037883
73.8424135263565,0.5868622474308407,0.5243605321851792,0.4983468902037883
73.8424135263565,0.5868622474308407,0.5243605321851792,0.4983468902037883
73.8424135263565,0.5868622474308407,0.5243605321851792,0.4983468902037883
73.8424135263565,0.5868622474308407,0.5243605321851792,0.4983468902037883
73.8424135263565,0.5868622474308407,0.5243605321851792,0.4983468902037883
73.87556636092386,0.591055974970677,0.5269056851268341,0.5031975631597917
73.97502486462592,0.5938108218183804,0.5266993686300753,0.5020574739332153
73.97502486462592,0.5938108218183804,0.5266993686300753,0.5020574739332153
73.97502486462592,0.5938108218183804,0.5266993686300753,0.5020574739332153
74.09658525803955,0.5969131769256439,0.5259147377973764,0.4995453856501929
74.09658525803955,0.5969131769256439,0.5259147377973764,0.4995453856501929
