accuracy,precision,recall,f1
82.4842524035805,0.7912042530197586,0.7067380338698382,0.732003596912261
82.46215051386893,0.7751441589354946,0.7325842909091098,0.7490396953196206
82.0422146093491,0.7722494248126954,0.7181591025271246,0.7374017345356885
77.45607249419825,0.6969408438849285,0.6436397338374726,0.6583872080943828
81.9648579953586,0.7700784168284618,0.719094067241564,0.7375548331742214
81.98695988507018,0.7713011877298076,0.7174992264750302,0.736641594011245
81.84329760194497,0.7683750143471517,0.7168291187824813,0.7353570833603524
78.72693115261355,0.7187149160029038,0.6662230041728257,0.6825068357997512
78.73798209746934,0.7188929852844865,0.6664421102201525,0.6827318783185063
78.72693115261355,0.7189865717898725,0.664916041619205,0.6814183723194875
78.64957453862306,0.7175220448534818,0.6643988257185105,0.6806860622106887
78.63852359376726,0.717400900999958,0.6638892835481568,0.6802163967435733
78.74903304232512,0.7194391342657687,0.6649185995293186,0.6815062105295737
76.62725163001437,0.6818453218945572,0.6276424344724949,0.6409577319517037
80.81555973035694,0.7492318164450681,0.7111192805939325,0.7257154869809236
80.81555973035694,0.7492318164450681,0.7111192805939325,0.7257154869809236
80.74925406122223,0.7484072799522414,0.7093689901254309,0.7241934341506526
77.7986517847276,0.7033862983631821,0.6466563517052583,0.6621901081948418
76.73776107857222,0.6839402105165044,0.6288169685151701,0.6423682849772862
76.72671013371644,0.6837369128436841,0.6284526444063298,0.6419825574370082
76.72671013371644,0.6837369128436841,0.6284526444063298,0.6419825574370082
76.72671013371644,0.6837369128436841,0.6284526444063298,0.6419825574370082
76.72671013371644,0.6837369128436841,0.6284526444063298,0.6419825574370082
76.72671013371644,0.6837369128436841,0.6284526444063298,0.6419825574370082
76.78196485799535,0.6847982212329862,0.6288220843353973,0.6424728398889903
76.78196485799535,0.6847982212329862,0.6288220843353973,0.6424728398889903
76.79301580285114,0.6850429006914485,0.6281698820136438,0.6418482784200908
76.79301580285114,0.6850429006914485,0.6281698820136438,0.6418482784200908
76.79301580285114,0.6850429006914485,0.6281698820136438,0.6418482784200908
76.79301580285114,0.6850429006914485,0.6281698820136438,0.6418482784200908
76.30677422919659,0.6756739365925506,0.6156248547009919,0.6279701514838427
76.3841308431871,0.6772444423712944,0.6161420706016865,0.6286408138482891
76.3841308431871,0.6772444423712944,0.6161420706016865,0.6286408138482891
76.3841308431871,0.6772444423712944,0.6161420706016865,0.6286408138482891
76.40623273289866,0.6777154233035989,0.6157089743272599,0.6282079800589263
76.40623273289866,0.6777154233035989,0.6157089743272599,0.6282079800589263
76.40623273289866,0.6777154233035989,0.6157089743272599,0.6282079800589263
82.13062216819537,0.7747300701206098,0.7172980257984986,0.7373544282905271
82.18587689247431,0.7726506191546731,0.7243474965571826,0.7422500369299969
77.55553099790032,0.6983817078300583,0.6710248490282597,0.6814686490757678
77.55553099790032,0.6983817078300583,0.6710248490282597,0.6814686490757678
77.55553099790032,0.6983817078300583,0.6710248490282597,0.6814686490757678
77.55553099790032,0.6983817078300583,0.6710248490282597,0.6814686490757678
76.50569123660073,0.6867029187923392,0.6807055674500174,0.6835241164352247
76.41728367775444,0.6855923635105734,0.679969245501996,0.6826208119173033
76.51674218145651,0.6864209924369342,0.6788916206361568,0.6823732295610633
74.78174383909824,0.6341047721564406,0.5499550131606095,0.5404018592410977
74.78174383909824,0.6341047721564406,0.5499550131606095,0.5404018592410977
74.78174383909824,0.6341047721564406,0.5499550131606095,0.5404018592410977
74.78174383909824,0.6341047721564406,0.5499550131606095,0.5404018592410977
74.78174383909824,0.6341047721564406,0.5499550131606095,0.5404018592410977
74.68228533539619,0.6289318758682276,0.5430456446432117,0.5287071845510821
74.68228533539619,0.6289318758682276,0.5430456446432117,0.5287071845510821
74.68228533539619,0.6289318758682276,0.5430456446432117,0.5287071845510821
74.68228533539619,0.6289318758682276,0.5430456446432117,0.5287071845510821
74.68228533539619,0.6289318758682276,0.5430456446432117,0.5287071845510821
74.68228533539619,0.6289318758682276,0.5430456446432117,0.5287071845510821
74.68228533539619,0.6289318758682276,0.5430456446432117,0.5287071845510821
74.68228533539619,0.6289318758682276,0.5430456446432117,0.5287071845510821
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.66018344568461,0.6269691412883387,0.5394126351952631,0.5221200003307263
74.78174383909824,0.6316484677703417,0.5386280043625642,0.5198741310458959
