accuracy,precision,recall,f1
71.67312661498708,0.710945218723571,0.6833894589180454,0.6902849403413907
71.7861757105943,0.7116854400700214,0.6874984318000403,0.6943043149895395
73.11046511627907,0.7298672786004307,0.7001747399159916,0.7083035784102729
73.15891472868216,0.7259541350437466,0.7040992857453908,0.7106562809744843
74.28940568475451,0.7393005088350026,0.7164541898404962,0.7238128355429163
74.38630490956072,0.7410304102681978,0.7197504246629235,0.7271776319390518
73.41731266149871,0.7278400057490497,0.7106823080583107,0.7167714276912154
74.32170542635659,0.7398836592868041,0.7183798273564334,0.7257765754266977
74.59625322997417,0.7420116542157289,0.7232512362114903,0.7300457388465786
75.25839793281654,0.7514810325413422,0.7287325179230798,0.7366353710320851
75.85594315245478,0.7545647397318231,0.740066750651985,0.7459135495366035
76.34043927648578,0.7608623208968904,0.7439375092562429,0.7504223167550504
76.59883720930233,0.7653360029345118,0.7463842582763665,0.753482532676644
77.00258397932816,0.7677125509494861,0.7484039348359763,0.755601381960469
77.82622739018088,0.779904701482257,0.7589436580680241,0.7669473939165786
76.46963824289405,0.7623379395959082,0.7454963942378084,0.7520370662599815
77.3094315245478,0.7690189310205547,0.7577033759342945,0.7623706799156524
78.45607235142118,0.7892169270438526,0.7642670956711629,0.7734234980803945
78.27842377260981,0.7850175285129212,0.7649303473043089,0.7724793514964029
78.05232558139535,0.7808552591225237,0.7648026556088201,0.7711675808134402
77.29328165374677,0.7741791600882456,0.7545987669666229,0.7622083866194118
77.35788113695091,0.7711627645692328,0.7594726193753122,0.7644124374668678
77.92312661498708,0.7832658676254655,0.7626668513566942,0.7706101713230483
77.87467700258398,0.7792814341770855,0.761980144835008,0.768700180084767
78.66602067183463,0.7871783806352814,0.7697391066738627,0.7767177225100759
77.56782945736434,0.7734188981535466,0.7600355132248017,0.7653048120220545
78.32687338501292,0.7835823083601694,0.767405960763036,0.7736601500217247
77.77777777777779,0.7772997558610627,0.7635054397935317,0.769247745207975
77.51937984496125,0.7735244438573825,0.7615705829342015,0.7666633724342463
77.82622739018088,0.7779942576821144,0.7628474507514943,0.7690441411238274
77.76162790697676,0.7759317212841358,0.7644094637886646,0.7692313531969454
77.32558139534885,0.7710802728727598,0.7559647381190747,0.7619973975258194
79.39276485788113,0.7973061307472292,0.7786188875384977,0.7860372317206642
78.39147286821705,0.7851610447475817,0.7689775502266306,0.7755154290264633
79.02131782945736,0.7879481549102683,0.7780411876361599,0.7823255650881622
79.16666666666666,0.7900900493499009,0.7801758659731015,0.7844743788088762
78.18152454780362,0.7818292941842678,0.7677023755316296,0.7733137481107223
78.71447028423772,0.7892134150913992,0.7704412556854671,0.7778648998458713
78.55297157622739,0.7882818410120875,0.7710247222208997,0.7780875359959113
78.39147286821705,0.7866696142385762,0.7690606735040246,0.7762091123430234
78.7467700258398,0.7899339194749082,0.7750521839182056,0.781229383841611
77.406330749354,0.7736598427971675,0.7582086365000347,0.7642988003310012
79.34431524547804,0.7943516687267627,0.7805532878843976,0.7863462028626115
78.47222222222221,0.7840553404473836,0.7725551657762609,0.7775092517553079
79.39276485788113,0.7939897141250535,0.7810170454588733,0.786475845108841
77.90697674418605,0.7779658669429738,0.7650720460200563,0.770492026967642
77.92312661498708,0.7810642179843854,0.7650534274096308,0.7715602248453433
79.19896640826873,0.797928243466897,0.7761047818492458,0.7846524815064052
77.56782945736434,0.7759866610270185,0.7639954048283087,0.7691590817323616
78.7952196382429,0.788521718252953,0.7751296394565573,0.7807098083963785
78.11692506459949,0.7784664777551974,0.7689707414721857,0.772921995186291
77.95542635658916,0.7750099714832039,0.7668199361433535,0.7703422325589818
78.50452196382429,0.7847217331768057,0.7690719793180189,0.775174206825326
77.6485788113695,0.777295153043132,0.7637007161466912,0.7691627303318206
78.85981912144703,0.7871769599148392,0.7747989171982658,0.7800460297698036
78.95671834625323,0.7881354798682257,0.7778220149812483,0.7822082373453049
78.52067183462532,0.7844104433578117,0.7716531142574584,0.7770328119145292
77.48708010335918,0.7715849835251962,0.7649243186452948,0.7678905579222212
78.37532299741602,0.7838494289841634,0.7721826131077637,0.7771725842681313
78.47222222222221,0.7818411176932795,0.7724797637438261,0.776457728052327
77.8423772609819,0.7751851978205438,0.7622222348354429,0.7675063674690362
78.24612403100775,0.7808159183226663,0.7716958901228624,0.7756880993439016
78.05232558139535,0.782696213080642,0.7647028828967365,0.7713602353329528
78.22997416020672,0.7831163947141637,0.7692480665530513,0.7750364622874409
79.1343669250646,0.7884944854511446,0.7814610434075208,0.7842174831902042
77.35788113695091,0.7720992722614014,0.7616685781938125,0.7660766875022618
77.09948320413437,0.7705070710846705,0.7595644574177665,0.7643162240519158
78.18152454780362,0.7849207289929371,0.7706028939506823,0.7766823853768158
78.08462532299741,0.7833488129425867,0.7662357040763618,0.77305327591839
78.47222222222221,0.7846606108511628,0.7717701365760229,0.7768885934693684
77.42248062015504,0.7752597358606571,0.7592378092066245,0.7654334508340223
78.4076227390181,0.7826282883182429,0.7718864743926148,0.7763960244944538
78.13307493540051,0.7807350838962116,0.77166914181895,0.7757106541809385
78.87596899224806,0.7898721051825319,0.7751119484368644,0.7812735656370541
76.63113695090439,0.767515670349348,0.7524725899700714,0.7584961928955369
78.05232558139535,0.7797201879068237,0.768494717528299,0.7733146727192444
76.22739018087856,0.7608480995889447,0.751277152307881,0.7550308903629013
77.90697674418605,0.7780738884444758,0.7686860522293921,0.7728083300710833
77.1156330749354,0.7678623901843467,0.7586120557475559,0.76250199311397
77.00258397932816,0.7735625063767445,0.7515781937668596,0.7598463838334247
76.30813953488372,0.7636957432076082,0.7513051852855573,0.7563070231051805
75.69444444444444,0.7533710217475748,0.7451819604942344,0.7485580942445312
77.0187338501292,0.7694347031652642,0.7602873115103977,0.7642016477337156
77.0671834625323,0.774820840932462,0.75583447047487,0.7633133259836803
74.98385012919897,0.7487347295725103,0.7375534580228479,0.7419668924819834
76.40503875968993,0.7671062330809001,0.7512887822402222,0.7573999451268633
76.93798449612403,0.7726971596971085,0.7569486908702817,0.7633421047495917
75.67829457364341,0.7581377009973372,0.7441741411053652,0.749903352690652
76.76033591731266,0.76579957309686,0.755106894098395,0.7594525036305648
75.83979328165374,0.7587931936141596,0.7429737023416391,0.7493280951125998
76.34043927648578,0.7649000013747548,0.750436591394713,0.756370097831411
77.00258397932816,0.7731414623069938,0.7596446806280976,0.7654047992388708
76.37273901808786,0.76382731726238,0.7498577839780033,0.7556143229998472
76.38888888888889,0.7642651414563488,0.7472575079853393,0.7539219690948046
76.85723514211887,0.7674103933116191,0.7570108989425727,0.7615155622107191
75.0,0.7535756104680532,0.7338739022609463,0.7414495650675463
77.6001291989664,0.7758754046848674,0.7643233561140268,0.7692983305078708
75.09689922480621,0.7521134487838258,0.7369807267937082,0.7429364907337844
75.03229974160207,0.7487209147834384,0.7369251470158761,0.7417474303935842
